Taxon,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Agathobaculum_butyriciproducens,0.66536945,1.5595977,-1.0069482,-0.3942512,-0.5164691,-0.44949463,0.10777199,-0.16187656,-0.16440701,1.1994884,-0.10697359,-0.2312235,-0.40984574,-0.07225354,-1.6293886,-0.51428306,0.3163438,0.79902565,0.9138518,-0.49367318,0.26386818,0.028955467,0.33032614,0.17458878,1.097038,0.053072922,-1.2225091,0.34221977,-0.2860976,-0.7934204,0.0029856563,-0.023021042,0.62507176,-0.09904051,0.90902853,0.40888494,-0.75909215,1.196223,-0.2432828,-1.2535348,0.587045,-0.5657996,0.47577983,0.620933,0.06105736,-0.5351688,0.41809934,-0.19938809,-0.081451654,0.21894708,-0.5467669,-0.30744523,0.32951173,-0.1947549,-0.7409186,-0.37922525,0.72401845,-0.8376328,-0.45671466,-0.46378905,-0.34078854,0.36081192,0.26555908,0.46434683,0.5107995,-0.18441801,-0.37700748,0.441319,0.8005634,0.3221636,-0.24071872,-0.22897062,-0.8160416,-0.076260656,-0.25069505,0.016829029,-0.20739923,-0.34755075,0.17515638,-0.16935688,-0.7641549,-0.76371926,0.28950667,0.028925896,0.5222154,0.016288385,-0.6589717,-0.34180555,-0.40496317,-0.05807212,-0.93471193,-0.10203987,-0.12546524,0.19364583,0.23199299,-0.006065361,0.9042932,-0.8786911,0.09191412,-0.5978656
Akkermansia_muciniphila,0.0842117,-0.07319965,-0.06381313,-0.06832643,0.05485916,-0.24249281,0.15013637,0.0049859835,0.31821746,-0.036183767,-0.031756274,-0.47318965,0.016905837,-0.2763919,-0.24515149,0.080437735,0.039135896,-0.080517426,0.055165067,0.04117727,0.06903374,0.25629675,-0.053160973,0.14142843,0.0911172,0.12790854,0.21036045,0.10447864,0.16064017,0.12206139,0.06342854,-0.08267774,0.15056133,-0.09695295,0.036424838,0.009771645,-0.1345858,-0.049549684,0.10920508,0.04240972,-0.17298976,-0.29758334,0.040152583,0.014429249,0.06230079,-0.015715457,-0.16936205,0.2306856,-0.0013017356,0.14351305,0.057892874,-0.0663409,0.19835779,0.09676618,0.200526,0.045706533,-0.16409864,0.024203531,-0.115203135,-0.1264883,0.05319241,0.06856459,0.30197033,-0.101831086,-0.13771057,0.02020469,0.065866515,0.102384254,0.11236175,-0.20383848,0.04755577,-0.0060577244,0.11705093,-0.3825096,-0.047558814,-0.20661184,-0.24260381,0.3753574,0.013749823,-0.14748356,-0.071930125,-0.07963535,-0.1905159,0.11260574,-0.14658198,0.17931649,0.15555586,0.20277475,-0.008557111,0.029104881,-0.016105946,-0.022041503,-0.08073284,0.20040685,0.07412286,-0.0017407909,-0.077236176,-0.0048636384,-0.15035617,0.08427899
Alistipes_finegoldii,0.20113641,0.031185873,-0.1463544,0.25351962,-0.0068758028,0.14171048,-0.19240597,0.09385573,0.21624875,0.3731401,-0.081563115,-0.41523147,0.3258438,-0.36499423,-0.59717107,0.23548797,-0.06178824,-0.20906512,0.1688942,-0.4688835,-0.12043592,0.4529035,-0.058906436,-0.077636205,0.25934035,-0.21580446,-0.11202847,0.37133682,0.14458796,0.21886753,0.23746878,-0.1552707,-0.15787363,0.36356455,-0.21211891,0.25690457,-0.010949106,-0.693989,-0.13712236,-0.11846498,0.018742003,-0.22223577,0.082455084,-0.033756383,-0.11212663,0.09733474,-0.01260837,0.16478236,-0.27463776,0.21434149,-0.033863828,-0.15645179,-0.10077585,-0.0952508,0.15479456,-0.1211911,-0.12995008,-0.55564564,-0.2601154,-0.12814316,0.0042482466,-0.14061396,0.45018643,0.2544579,-0.59901184,-0.014105134,0.37777102,-0.039401665,-0.16281343,-0.2815445,0.44866484,-0.06222102,0.7960644,-0.12864587,0.30607754,-0.19688924,-0.1989955,0.21292529,0.24931653,-0.3837703,-0.3977706,-0.1851027,0.27695462,-0.2018382,0.08931175,0.12466576,0.44585735,0.028597958,-0.2232715,0.077960245,0.045156896,0.11851013,-0.0617968,-0.031579766,-0.41642597,0.22451389,-0.29363012,0.22810124,0.094942786,-0.050307803
Alistipes_indistinctus,0.032969482,0.124349035,-0.009891614,0.010217145,0.1332354,0.022940528,0.018122546,-0.188948,0.03844229,0.32953346,0.1300522,-0.33451486,0.08301575,-0.4046595,-0.037841428,-0.054476257,0.07076785,-0.087218285,-0.15844569,0.10875006,-0.09469196,0.15594111,-0.021468133,0.03751706,0.084855944,0.013551302,0.11222462,0.11455508,0.02319194,-0.01908962,0.3114823,-0.10581697,-0.041224826,0.08372235,-0.016922947,-0.021994881,0.023989672,-0.14990042,-0.028199442,0.13621931,-0.040581197,-0.13853987,0.10420275,0.19850567,-0.13459222,0.07656144,-0.17295659,0.3631968,-0.04494638,0.43721315,-0.0106440075,-0.13366109,-0.05432856,0.31129426,0.09086905,0.2680191,-0.10043545,-0.17045218,-0.37860352,0.015871601,0.20099655,0.2351715,0.31779018,0.3567247,-0.013441595,0.12366098,-0.24196428,-0.027982816,0.1549393,-0.05285822,0.27513957,0.15472268,0.20517364,-0.10252935,-0.27574092,-0.05432307,-0.05615579,0.18159303,0.03430268,-0.5198741,-0.24852465,-0.11428126,-0.048894797,0.07992004,0.018030412,0.12428433,0.056800455,0.03516185,-0.10450541,0.29168832,-0.11245738,0.26626372,-0.24564174,0.09972807,-0.03277351,-0.3462913,-0.06374915,-0.09234176,-0.249478,0.05842421
Alistipes_inops,0.5920396,-0.09367134,0.6221317,0.047747135,0.23682508,0.0069411397,-0.17962667,0.24345095,0.047431618,0.5736467,0.20851283,0.01231809,-0.42171502,0.32743412,-0.38370454,0.2309702,-0.1491908,-0.36445177,0.036439106,-0.37664232,0.1493049,-0.6585163,0.08324207,-0.15211706,-0.63439876,-0.12454352,-0.4293178,0.14751303,-0.20235388,-0.19876972,0.59445107,-0.0708777,0.0031000748,-0.40193164,0.27423805,0.25066057,-0.121065296,0.5955564,-0.56108654,0.35378247,-0.3824996,-0.07723585,0.9178623,0.72198373,0.16829214,0.33491606,-0.3058963,0.6542338,-0.16541156,-0.4993459,0.5801326,0.7244824,0.03748749,-0.70172054,-0.029199585,-0.06812659,-0.112899125,-0.28514472,-0.5695374,-0.71316385,0.25104606,-0.21193191,1.1773643,0.7522776,0.012386903,-0.059938077,-0.28597277,0.19981852,-0.46603668,-0.26441133,0.4492545,0.20675972,-0.25463617,0.08963549,-0.09711583,-0.013310365,-0.49896047,-0.4039557,0.25349525,0.07219282,0.03374015,-0.07941777,0.8180336,0.107523516,0.31894246,0.016143367,0.30120814,-0.20400584,-0.3683571,0.04519075,-0.16970427,0.10074209,0.0297345,0.5659641,0.34946907,-0.39213377,-0.5084034,-0.17253503,-0.30963486,-0.32756156
Alistipes_massiliensis,-0.26283422,0.25599712,-0.009195,0.46901911,-0.18186876,-0.10648508,-0.5163509,0.38396877,0.8013566,-0.79722846,-1.0241761,-0.91149557,0.6333412,0.46164137,0.22269721,0.057830848,-0.09644298,-0.28727356,-0.46880186,-0.14839303,1.0160341,-1.322258,-0.8462407,0.39445814,0.37347916,-0.32358387,0.98186076,-0.63636625,-0.5529515,0.30639687,0.5705664,0.6443716,-0.77279437,0.5377197,0.4662675,-0.019499771,0.6518686,0.17633355,-0.08337241,1.1845446,0.51048845,-0.047881767,-0.13845381,-0.20584455,0.45519152,-0.49158254,0.35675454,0.061038435,0.38947958,0.3509328,0.8086248,-1.2884998,0.16142887,-0.16898023,-1.0851912,-0.54330117,-0.17820147,-1.1701305,0.63224334,0.46373302,-0.34780514,0.56571555,-0.38850218,0.3625709,-1.170518,1.1391106,-0.10585284,-0.35656217,-0.41613388,0.30936947,0.4785012,0.27704787,-0.30740544,-0.045850098,-0.4495093,-0.73981214,-0.3092666,-0.55431426,-0.23858097,-0.28508228,-0.86174494,0.47447485,0.5954672,0.25531983,-0.08658655,0.17195325,-0.57648134,0.026577532,-0.84809947,0.75782156,-0.27230915,0.9665979,0.59606636,0.17283526,-0.63236326,0.2443828,-0.24701266,-0.29126376,-0.23375419,0.55841464
Alistipes_onderdonkii,0.083972335,0.20849341,-0.020412527,0.122138955,0.09483218,0.06275876,-0.074029475,0.10776965,0.14199582,0.089034036,-0.065397024,-0.23671448,-0.024273597,-0.40234357,-0.29136878,0.055721484,-0.21275112,-0.015255919,-0.038763393,-0.09348562,0.3498934,0.20524198,-0.22679892,0.110072374,0.2987134,0.06825827,0.06945902,0.14910145,0.12091381,0.0036162473,0.32596356,0.15969875,-0.12795974,-0.060739063,0.14930634,0.25291672,0.10664111,-0.121527776,0.09302744,0.09553613,-0.2246494,-0.07100288,0.16153851,-0.17359763,-0.20932667,0.020234533,0.17111354,0.13418278,0.060021326,0.19931191,0.10724725,0.10898401,0.0316282,-0.031001436,-0.038074158,0.10777439,0.08592844,0.082009465,-0.038024187,0.11794202,-0.21454957,-0.08128537,0.3208347,0.15652008,-0.019321047,0.097007334,-0.07871255,0.0034556799,-0.16636032,-0.23598109,0.46510047,0.44121337,0.0041465983,-0.15178503,0.050610855,0.118463844,-0.21641451,0.12465963,0.16277955,-0.30758643,-0.04324755,-0.07822749,-0.2632869,0.017549094,0.1848191,0.16331199,-0.055110678,-0.14337507,-0.34253144,-0.0061644716,0.04431627,0.041937508,0.08148678,-0.074796274,0.0042060837,-0.09003361,-0.05966327,-0.23802043,-0.101940334,0.10566747
Alistipes_putredinis,0.121008694,0.08036707,0.019848026,0.050496683,0.13955033,-0.32309282,-0.27726835,-0.007184889,0.39107078,0.5660132,-0.32664484,-0.1488928,-0.23090535,-0.017301708,0.08502697,-0.14629343,-0.37636548,-0.22923927,-0.52220196,-0.37570614,-0.12024243,-0.21350239,0.31136018,-0.14104939,0.20557472,-0.32825693,-0.27677137,0.40408832,0.3118145,0.6403435,0.08875121,-0.19516799,-0.06638756,-0.13403466,0.11302476,-0.01778382,-0.037041344,-0.19763619,-0.45840284,0.32977113,-0.098745294,-0.4555802,0.06521968,0.09255866,-0.4398509,0.16387978,0.27278632,0.405631,-0.2223509,0.25796235,0.08908455,-0.15780157,-0.19871835,0.044397343,0.2053657,0.09368054,-0.24120113,0.018415809,-0.27313554,0.26413774,-0.31054312,0.15536116,0.20609128,0.16701162,-0.2914534,0.43188566,0.027083635,0.29569432,-0.17836502,-0.27486145,0.17700082,0.53248733,0.18964767,-0.34305856,-0.38707674,-0.26406887,-0.570816,-0.0047363862,-0.18397291,-0.5733944,-0.43466917,-0.043265805,0.088654324,0.045484826,0.45637897,0.27462366,0.18021917,0.21075737,-0.103165686,0.035279356,-0.06457174,0.22212057,-0.21232161,0.16907027,0.058113277,-0.15266547,-0.41067672,0.13295586,-0.275417,0.0652517
Alistipes_senegalensis,0.63572955,-0.25835443,-0.7312362,-0.03660485,0.7009573,-0.21129423,-0.26188165,-0.5047851,0.05001378,0.1612046,-0.0700624,0.3137672,-0.13786697,-0.5185234,0.13157143,0.8139682,-0.4047892,-0.45670944,-0.4585994,-0.19449002,0.29039937,1.095902,-0.65818846,0.6480777,0.4831926,-0.27264085,0.017645895,0.21349415,0.72237444,-0.82142127,-0.076906204,0.66607827,-0.19974728,-0.16994926,0.18196467,0.23313221,0.0064500496,-0.363847,0.49082923,0.6312135,0.14148027,-0.12792878,-0.3420018,0.15981402,0.33895123,0.2368559,0.53645784,-0.22630477,-1.083607,0.33093327,0.3936863,0.39032942,0.9164771,0.18760699,0.12131719,-0.37654662,-0.23492268,0.0037468746,-0.3066002,-0.33897138,0.07887205,-0.37284836,-0.16370264,0.93593514,0.29358125,-0.37351596,0.43100882,-0.42245805,-0.3082132,0.770783,0.5969963,0.8036635,-0.9800898,0.15404177,-1.0567706,-0.26020667,0.68820643,0.085873745,0.09186271,-0.05589883,-0.15296434,0.08380315,0.9774643,-0.49065757,-0.5381047,-0.30670914,0.2886458,0.51010656,-0.42545295,0.17026715,-0.7835204,0.7009086,0.8053426,0.42771208,0.19435717,-0.42796278,-0.44234028,-0.35474083,-1.0500034,-0.77829504
Alistipes_shahii,0.3092883,-0.15895252,-0.069512285,-0.2085162,0.2906505,0.21445923,-0.18561906,-0.075004205,0.039110057,0.21701248,0.20857485,-0.2703449,-0.3933657,-0.47019404,-0.592219,0.11351229,-0.0534437,-0.3665569,0.19636704,-0.4274881,-0.34776902,-0.02390275,-0.033880323,-0.15541954,-0.0052520745,-0.1434946,-0.05089944,0.161091,0.2063458,0.29758477,0.113628395,-0.023129001,0.16740094,0.24589127,-0.13824499,0.28569546,0.19980122,-0.5140503,-0.25388354,0.30579042,0.11117086,-0.37741077,0.47720823,-0.194042,-0.37081468,-0.003074348,0.07933299,0.28916705,0.09733026,0.21174236,0.14865458,-0.037034787,0.09764219,0.13314945,-0.17354448,-0.23448946,-0.1447558,-0.09439632,-0.13380839,-0.25118715,0.29412785,0.051036596,0.6317083,0.11236985,-0.174966,0.011910647,-0.15187828,-0.0570333,0.09907307,-0.18907708,0.32844818,0.13813479,0.24058352,0.061625466,-0.12741643,-0.124347106,-0.23421325,0.21446748,-0.23293132,-0.4474721,-0.12555489,0.070747696,-0.018981664,-0.1908663,0.10227346,-0.1717399,0.16004334,0.04830824,0.030728392,0.029333413,-0.0693183,0.6721252,-0.3009926,0.12900433,0.021045033,-0.014022216,-0.008023024,0.017290503,-0.2807107,0.03046574
Alkaliphilus_crotonatoxidans,0.99019235,0.19134189,0.82401145,-0.08511419,-0.08663356,0.090816215,0.2814776,-0.10459507,-0.09204909,0.4079597,0.015179098,0.860801,-0.29039425,0.13051382,-0.38821793,-0.29660016,-0.2048252,1.3149719,-0.2850433,-0.43852818,0.5332198,0.43120977,-0.3733489,-0.99877596,-0.72851217,-0.37227055,0.45998546,-0.22345209,-0.183303,-0.8903197,0.77719325,-0.90905416,0.20101924,-0.4083788,-0.45005983,-0.4934334,-0.0897958,-0.5948864,0.588248,-0.07042962,0.22226423,0.14704564,-0.50290936,-0.23337772,0.09898347,-0.2461509,0.13951366,0.656618,-1.0379251,0.6312237,0.13346323,0.7481013,0.18690681,-0.6981317,0.48199436,-0.08924617,-0.078107,-0.2607788,0.2451262,0.5292406,0.36128256,0.63013834,1.3904245,-0.3755896,0.4113754,0.16263035,0.13675089,-0.83372635,0.71562696,-0.33682865,-1.4150679,0.7293628,0.20405573,0.53625464,0.5946498,0.52910775,-0.34705502,0.6541496,0.34764028,-0.62323695,-0.16406375,0.07266893,-0.45138693,0.73381186,-0.2971258,-0.13376987,-0.072513916,-0.23246163,0.1256554,0.5635944,-0.3880446,-0.15194607,0.82917106,-0.38366872,-0.9773588,0.8526944,0.13145246,0.4962582,-0.20781259,-0.84798205
Allisonella_histaminiformans,-0.13173205,0.100720376,-0.2762063,-0.17814605,-0.14594823,-0.022923764,0.029407501,-0.012217015,-0.06284896,0.28868723,0.41106766,0.35764885,0.13809596,-0.035508685,0.067238085,-0.020421294,-0.036149587,0.026954506,0.15938947,0.19945829,-0.0865444,0.012208462,-0.06858768,0.017410949,-0.16422659,0.023597807,-0.023153134,-0.054906696,-0.47141552,-0.20072693,-0.020421507,0.30307057,0.072073326,0.25338975,0.13583863,-0.25440952,0.04897688,0.051469438,-0.22087912,-0.024176992,-0.2051878,-0.1293784,-0.01586812,0.21284328,-0.20741773,0.19505388,-0.011219223,0.2149764,-0.28519624,0.19553532,0.035463933,-0.18143693,0.14615244,0.18610695,-0.09500725,-0.13209896,-0.16230027,0.19663537,-0.20422286,0.09216724,-0.0029574633,-0.06274245,-0.3272109,-0.3342134,0.31750825,-0.123727575,0.21067727,0.26900476,-0.03824885,0.17540143,-0.036074042,-0.06621737,0.2486363,0.22690251,-0.050105833,-0.11331559,0.030722573,-0.06863031,-0.5462287,-0.47760314,0.2360412,-0.16063523,-0.06692948,-0.12120623,-0.12481912,0.075157024,-0.13027252,-0.32809672,0.35249168,0.16081837,-0.54743004,0.38143504,0.0067893676,-0.367604,-0.088318475,-0.11921291,-0.18529885,-0.061628584,0.18253157,0.02083781
Alloprevotella_rava,0.5714299,0.074085966,-0.026209716,-0.44436973,0.4105987,-0.45609042,0.84114605,-1.2274114,-0.28652927,-0.3040922,0.21719763,0.9389683,0.37524492,-0.40008125,0.1911777,-0.9710105,-0.93121326,-0.45833498,0.62074643,0.29395068,-1.0895032,1.1049242,0.24527794,-0.8583544,0.25412822,0.7881605,0.6237018,0.25138658,-0.7146128,0.3481173,1.1023332,-0.121409886,-0.92137206,-0.68666375,0.37381834,-2.176592,-0.19369105,0.29763556,0.59176075,-0.027278423,-0.59352297,0.6638119,0.3191447,0.6564355,1.9667958,-1.0009023,1.4030235,1.1737864,0.5066384,-0.14986145,0.5781432,0.7331257,-0.6634513,0.4192839,-0.40414175,-0.55284107,-0.20567133,0.100330666,-0.08084741,0.2603549,-0.4777636,0.16186714,-0.13657466,-0.75631607,-1.0248798,-1.077059,-0.8107356,2.0729935,-0.292767,0.24662298,-0.09935199,0.2115032,-1.4185624,-0.41443205,0.1882985,0.6657083,0.95589185,0.64278454,-1.0813844,0.011026026,0.44946396,0.6206784,-0.18165278,0.13089332,-0.17526081,-0.19740233,-0.3248953,0.5561206,-0.23666689,-0.2759977,-0.39288306,0.7654321,0.43983144,-0.5515651,0.40205002,0.22604942,-0.035962425,0.56005424,1.8744268,-0.51315796
Alloscardovia_omnicolens,-0.1026233,-0.17146091,-0.13975947,-0.4476767,-0.21442738,-0.027327359,0.11127631,-0.110839546,-0.43268925,-0.18458293,0.17006098,-0.2982992,0.11748719,-0.08346149,-0.1183307,0.18044725,-0.055464074,-0.19620302,0.14524959,-0.21414694,0.19939366,0.17547837,-0.29366058,0.1400981,0.17469908,-0.06988707,-0.32441646,-0.23982069,0.0715699,-0.038214475,-0.31536037,-0.43815,0.47183454,-0.054718927,0.07363564,0.22821416,-0.30943722,-0.17260411,-0.19105184,0.06879336,0.22225428,0.044007264,0.12771197,0.05694917,-0.047428627,0.095977075,-0.16790605,0.064716905,0.19705078,-0.4574698,0.14023316,-0.09934386,0.013508886,0.35527024,-0.09692295,0.1433757,-0.006731391,0.095874004,-0.12816247,-0.08513674,-0.09117111,0.26330924,-0.25680894,-0.3386265,0.053443383,-0.2093501,0.1377876,0.109835334,-0.07287231,0.09866235,0.049000233,0.011064084,-0.18909729,0.3422203,-0.18749526,-0.0013749506,0.08961232,-0.17875738,-0.13039717,-0.30044895,-0.04460337,0.1508974,0.04016188,0.19493742,-0.07706899,-0.33493328,0.03602546,-0.01148133,-0.07506151,-0.6116406,0.24208051,0.08183353,0.056284122,-0.38996634,-0.38026673,-0.2955013,-0.2223125,0.35484448,0.0865435,0.009597592
Anaerobiospirillum_thomasii,0.7106843,-0.76253706,0.07463033,1.4428514,-0.28191435,-0.25641724,0.5641876,0.39864922,0.63874274,-1.2585785,-0.014756262,1.5770264,0.45486933,0.15889013,1.0423161,-0.61248577,0.063141875,-0.30024263,0.70490795,-0.123793215,-0.02621311,-0.39395702,-0.76179564,-0.9512054,-1.9190817,-0.9280642,-0.51456755,-0.25275153,-0.4159854,-0.3403328,0.17879096,-0.30144328,-0.21007387,0.72503287,-0.9754758,-0.5480422,0.08584964,-0.39256743,-0.5007805,-0.8066962,0.7737691,-0.13979298,-0.5966259,-0.84561604,0.4585662,-0.4553047,0.18123692,-0.18629384,0.21732329,-0.55581594,-0.57111,0.006687969,0.27814877,-0.7312091,-0.42988843,-0.7084424,0.45587796,-0.02785065,-0.4781881,-0.5538291,-0.14679715,-0.38023978,-0.14843842,1.2454993,0.75146717,-1.1708497,-0.7493523,0.90554035,-0.3284382,1.497915,-0.58603835,-0.6487003,0.31120646,0.26770675,-0.12829977,-0.62970746,-0.60277873,1.5390681,0.48542553,-0.33529973,-0.10995277,-0.23663087,-0.39762178,0.7951085,-0.87504673,-0.54074365,-0.273602,-0.16907951,0.2820927,0.6910486,0.3641017,-0.5103208,0.3298428,0.6966743,-0.9806718,-0.195883,0.9503857,0.07806166,0.7053995,-0.981312
Anaerococcus_vaginalis,-0.115455694,0.18594053,-0.07759108,-0.30513778,0.05953765,-0.11864482,0.42687792,-0.09464177,-0.09589313,-0.38738722,-0.39236295,-0.14597581,0.23371628,0.16536084,-0.07651564,0.09524671,0.3577093,-0.14566956,0.6412466,0.23352545,0.50127155,0.080168575,-0.0029187948,0.35054246,-0.00643488,0.113710545,-0.01982487,-0.582386,0.14914916,-0.07478356,0.1139774,-0.0030497499,0.45179826,-0.19720714,0.17964365,-0.046791393,0.054641772,-0.21407615,-0.38263386,-0.15385935,0.7415367,-0.45610866,0.09266731,0.104510315,-0.73140335,-0.088395916,-0.03716541,0.24927355,0.11144621,0.4021858,-0.18325861,-0.3059144,-0.18707809,0.1657815,-0.1269339,0.118873626,0.08532673,0.117790826,0.0005784333,0.12523358,0.19154502,-0.25119853,0.22676992,-0.019560762,0.10377627,-0.3459062,0.3732192,-0.12737456,0.15424158,0.44229233,0.29465747,-0.049699374,-0.32373396,-0.22383384,-0.13703047,0.22062431,0.04786388,-0.12026583,0.15197065,0.015386865,-0.35871747,-0.008688495,0.066601925,-0.11612946,0.14217786,0.030974537,0.51840985,0.03531661,0.13071744,0.19300959,0.15228856,-0.8431108,-0.4263659,0.067261085,0.3620805,-0.16794606,-0.26586515,-0.1541041,-0.016673367,-0.3334053
Anaerofilum_pentosovorans,0.44270712,0.17789607,0.8266369,0.67741823,-1.3076761,-0.074658886,0.25219038,0.7894848,-0.3813126,0.068182364,0.7199135,-0.029448226,-0.4654841,-0.14350502,-0.18203318,0.9486681,1.0905751,-0.75869006,-1.09498,-0.14136362,0.47778076,0.6964991,-0.57756335,-0.32981607,0.14534916,0.2883362,1.1677759,-0.112453945,1.2000229,-0.4394569,-0.5722674,-0.658027,1.0774655,-0.24617639,0.08266319,-1.4144614,0.15368934,-0.15199533,-0.6939231,-0.07487604,-0.36619663,-0.31821495,0.28201583,0.5562999,0.1436673,-0.65023273,-0.7731241,-0.56747276,-0.2573387,0.3903775,-0.37225565,0.8528893,-1.4420636,-0.498043,-0.31613645,0.23265214,-0.22767158,0.11809485,0.37527546,-0.058666687,0.63602746,0.049798146,0.56472474,0.899787,0.3950681,0.12215425,0.3586974,0.32612953,0.15414283,0.019064777,0.41480842,0.7172935,0.2912885,0.03203645,-0.3720682,0.27611783,-0.24404176,-0.9455739,0.6146709,-0.38426378,-1.3095958,-0.23054485,0.8984372,-0.5143856,-0.27271685,-0.8881705,0.4949677,-0.49611604,0.328617,0.82922715,0.67551816,0.10624315,0.4760059,0.52793056,0.59013104,-0.56447256,-1.0999424,-0.29076755,0.09561484,-0.49141464
Anaerofustis_stercorihominis,-0.3456614,0.108142905,-0.056011364,-0.0024293512,-0.05881214,0.16096507,-0.09169759,-0.44432253,-0.36931714,0.09978127,-0.3924489,-0.4499447,0.33084083,-0.39786083,-0.19110149,0.44522712,0.1920507,-0.08842547,0.1566938,-0.15247555,0.1117045,0.49352878,0.30047032,-0.06096651,0.043953553,-0.09393263,-0.14801651,-0.012797542,0.24139452,-0.16558178,0.09040624,-0.041096583,0.11021971,-0.16737735,0.3413087,0.17855258,0.46496463,-0.06568691,-0.26699495,0.12778161,-0.063137144,-0.07719692,0.047670785,-0.282928,0.045277074,0.11541592,-0.1261965,-0.06293352,0.19662747,0.27998108,0.20191167,0.19194658,-0.10898779,-0.07706292,0.62511396,0.18565243,-0.059593692,-0.16992915,0.06811935,0.58514804,-0.079199284,0.027453873,-0.14802589,0.23311625,-0.49422306,0.042426452,0.24399005,0.17284259,0.18813711,0.18570872,0.1272922,0.30122662,0.070260584,-0.3903553,0.053218685,-0.30694604,-0.0063749924,0.18236598,0.74868906,-0.031425335,-0.053810127,0.06484688,-0.1364426,0.121987455,-0.39008006,0.039451115,0.1608341,0.22949776,-0.12378893,-0.17833333,-0.5833322,-0.5285902,-0.3866906,0.29763663,0.032069035,-0.29756483,-0.40432033,0.039236188,-0.12246145,0.31203043
Anaeromassilibacillus_sp_An250,-0.41324317,-0.18581319,0.055225305,-0.09258643,0.20955923,-0.022822633,0.7741324,0.26010358,0.5763117,0.55965906,0.7638804,-0.7581741,-0.3863033,0.15618551,-0.14133102,-0.035857998,-0.26980153,0.22410625,-0.2550905,0.2683825,0.33079958,0.6207044,0.21556231,-0.61120266,0.55426013,0.22332308,-0.086833626,-0.2280982,-0.18143807,0.30165553,-0.41538295,0.5143473,-0.69841653,-0.53773135,0.23055348,-0.12600651,0.2687214,-0.13189827,0.16528462,0.1498265,0.043588407,0.3191954,0.04784499,0.25358576,0.086867616,-0.15906578,-0.077223435,0.62345624,0.1586863,0.118151136,-0.1296609,0.22431767,-0.12620737,-0.33836055,-0.4605637,0.46009713,0.12701252,0.32836765,-0.09534923,-0.059478343,0.22825748,-0.15941122,-0.24652393,-0.6242698,-0.6472359,0.59807634,0.26180825,0.072687134,-0.41412508,-0.2713365,-0.05876462,0.14945611,0.18695132,0.29130438,0.38104925,0.106866986,0.06216277,1.0590024,0.47609732,-0.299392,-0.3288918,0.20622121,-0.33745205,0.20444486,0.31167662,-0.08552043,0.09853968,-0.100663245,-0.0630632,-0.14083102,0.31283823,-0.1999614,0.21367833,0.3853835,-0.055251896,0.15816934,-0.69800955,-0.20312999,-0.16041315,-0.32297784
